,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,track
5187,0.737,0.902,0,-6.1,1,0.0548,0.262,2.83e-05,0.243,0.739,116.038,audio_features,7pq6GAdfhyxIvhodsAIzwa,spotify:track:7pq6GAdfhyxIvhodsAIzwa,https://api.spotify.com/v1/tracks/7pq6GAdfhyxIvhodsAIzwa,https://api.spotify.com/v1/audio-analysis/7pq6GAdfhyxIvhodsAIzwa,297573,4,Miyela Afrika
5188,0.521,0.26,3,-15.871,1,0.0306,0.651,0.0,0.156,0.219,96.02,audio_features,7okbmgA8lRBGl5limZ7LFM,spotify:track:7okbmgA8lRBGl5limZ7LFM,https://api.spotify.com/v1/tracks/7okbmgA8lRBGl5limZ7LFM,https://api.spotify.com/v1/audio-analysis/7okbmgA8lRBGl5limZ7LFM,218733,4,Comfort Zone
5189,0.153,0.119,11,-20.757,1,0.0384,0.812,0.926,0.0777,0.0388,135.481,audio_features,0uZ36FQbtXxPuqwQItYaJF,spotify:track:0uZ36FQbtXxPuqwQItYaJF,https://api.spotify.com/v1/tracks/0uZ36FQbtXxPuqwQItYaJF,https://api.spotify.com/v1/audio-analysis/0uZ36FQbtXxPuqwQItYaJF,91320,4,Dead Hackers
5190,0.672,0.5,0,-18.39,1,0.0445,0.011,0.012,0.287,0.962,105.357,audio_features,3MoCJ7TOCMlFdyeBEHt24q,spotify:track:3MoCJ7TOCMlFdyeBEHt24q,https://api.spotify.com/v1/tracks/3MoCJ7TOCMlFdyeBEHt24q,https://api.spotify.com/v1/audio-analysis/3MoCJ7TOCMlFdyeBEHt24q,173933,4,Ruby Don't Take Your Love To Town
5191,0.713,0.847,11,-6.652,0,0.0469,0.24,4.86e-05,0.173,0.919,90.05,audio_features,70mPDevHHUMcsrp50EqCXJ,spotify:track:70mPDevHHUMcsrp50EqCXJ,https://api.spotify.com/v1/tracks/70mPDevHHUMcsrp50EqCXJ,https://api.spotify.com/v1/audio-analysis/70mPDevHHUMcsrp50EqCXJ,231307,4,The Conversation
5192,0.772,0.539,11,-9.335,0,0.0694,0.00264,0.0362,0.0683,0.236,132.019,audio_features,1tKRXlOxUtdHknEDmygUim,spotify:track:1tKRXlOxUtdHknEDmygUim,https://api.spotify.com/v1/tracks/1tKRXlOxUtdHknEDmygUim,https://api.spotify.com/v1/audio-analysis/1tKRXlOxUtdHknEDmygUim,231173,4,Now It's My Turn (Aqualite Mix)
5193,0.606,0.857,1,-4.285,0,0.113,0.134,0.000153,0.124,0.624,180.97,audio_features,2uh68wSgp7NEHLZDTxX9jH,spotify:track:2uh68wSgp7NEHLZDTxX9jH,https://api.spotify.com/v1/tracks/2uh68wSgp7NEHLZDTxX9jH,https://api.spotify.com/v1/audio-analysis/2uh68wSgp7NEHLZDTxX9jH,195133,4,Tengo Un Novio Tántriko
5194,0.525,0.466,0,-12.55,1,0.0294,0.359,0.903,0.111,0.514,146.876,audio_features,2bdg3vV4qck8wtHlg7Vs3f,spotify:track:2bdg3vV4qck8wtHlg7Vs3f,https://api.spotify.com/v1/tracks/2bdg3vV4qck8wtHlg7Vs3f,https://api.spotify.com/v1/audio-analysis/2bdg3vV4qck8wtHlg7Vs3f,202130,3,Two Hearts One Love
5195,0.509,0.455,1,-13.768,1,0.0401,0.264,0.2,0.107,0.55,81.435,audio_features,5IAQMk5kTyapufseqmvwjm,spotify:track:5IAQMk5kTyapufseqmvwjm,https://api.spotify.com/v1/tracks/5IAQMk5kTyapufseqmvwjm,https://api.spotify.com/v1/audio-analysis/5IAQMk5kTyapufseqmvwjm,364627,4,The Rainbow Bridge
5196,0.463,0.532,6,-14.367,1,0.0497,0.535,0.714,0.141,0.374,182.128,audio_features,73FH0XMiHRlbYjBDmRUmEL,spotify:track:73FH0XMiHRlbYjBDmRUmEL,https://api.spotify.com/v1/tracks/73FH0XMiHRlbYjBDmRUmEL,https://api.spotify.com/v1/audio-analysis/73FH0XMiHRlbYjBDmRUmEL,131147,3,Vapour Fragments
5197,0.291,0.24,5,-10.506,1,0.0384,0.984,2.86e-05,0.527,0.291,107.685,audio_features,4jMTNfltIXljrsPnsmdPIV,spotify:track:4jMTNfltIXljrsPnsmdPIV,https://api.spotify.com/v1/tracks/4jMTNfltIXljrsPnsmdPIV,https://api.spotify.com/v1/audio-analysis/4jMTNfltIXljrsPnsmdPIV,111093,3,Slangen I Paradis
5198,0.771,0.534,10,-10.667,1,0.0924,0.811,0.000152,0.0757,0.863,127.006,audio_features,2FTTie6z4MpvIoIU66l339,spotify:track:2FTTie6z4MpvIoIU66l339,https://api.spotify.com/v1/tracks/2FTTie6z4MpvIoIU66l339,https://api.spotify.com/v1/audio-analysis/2FTTie6z4MpvIoIU66l339,122120,4,M'En Vas A La Fontaine
5199,0.462,0.933,0,-3.719,1,0.0574,0.00142,0.0,0.145,0.447,154.163,audio_features,3DASPeFJXSIycNpbROhrAC,spotify:track:3DASPeFJXSIycNpbROhrAC,https://api.spotify.com/v1/tracks/3DASPeFJXSIycNpbROhrAC,https://api.spotify.com/v1/audio-analysis/3DASPeFJXSIycNpbROhrAC,190520,4,A Fall Song
5200,0.691,0.477,5,-13.356,0,0.0454,0.486,0.000885,0.686,0.672,127.71,audio_features,54wvvWEAaVLz1szOUWrMa1,spotify:track:54wvvWEAaVLz1szOUWrMa1,https://api.spotify.com/v1/tracks/54wvvWEAaVLz1szOUWrMa1,https://api.spotify.com/v1/audio-analysis/54wvvWEAaVLz1szOUWrMa1,372272,4,Missing (Live in Europe)
5201,0.505,0.697,4,-5.479,0,0.0406,0.254,0.0,0.158,0.208,96.938,audio_features,4vTsOYAocjaslUONkx2YS3,spotify:track:4vTsOYAocjaslUONkx2YS3,https://api.spotify.com/v1/tracks/4vTsOYAocjaslUONkx2YS3,https://api.spotify.com/v1/audio-analysis/4vTsOYAocjaslUONkx2YS3,194904,4,Angel Fire
5202,0.696,0.885,0,-9.051,1,0.0552,0.0842,0.698,0.0641,0.963,116.099,audio_features,5bZyFQc8gatxSFhHGVMaUr,spotify:track:5bZyFQc8gatxSFhHGVMaUr,https://api.spotify.com/v1/tracks/5bZyFQc8gatxSFhHGVMaUr,https://api.spotify.com/v1/audio-analysis/5bZyFQc8gatxSFhHGVMaUr,233747,4,Brampton Boogaloo
5203,0.553,0.512,5,-11.864,1,0.0946,0.434,0.0331,0.416,0.331,130.265,audio_features,5C7IK8ndC9X0VhwvpVL2Mh,spotify:track:5C7IK8ndC9X0VhwvpVL2Mh,https://api.spotify.com/v1/tracks/5C7IK8ndC9X0VhwvpVL2Mh,https://api.spotify.com/v1/audio-analysis/5C7IK8ndC9X0VhwvpVL2Mh,239867,4,Standin In
5204,0.922,0.581,10,-7.495,1,0.27,0.00104,5.86e-05,0.105,0.595,140.022,audio_features,4qKcDkK6siZ7Jp1Jb4m0aL,spotify:track:4qKcDkK6siZ7Jp1Jb4m0aL,https://api.spotify.com/v1/tracks/4qKcDkK6siZ7Jp1Jb4m0aL,https://api.spotify.com/v1/audio-analysis/4qKcDkK6siZ7Jp1Jb4m0aL,181263,4,Alive
5205,0.459,0.282,7,-10.482,1,0.0363,0.626,0.0,0.107,0.265,126.993,audio_features,3Z27OLGUMLnGqJMWkr6R0o,spotify:track:3Z27OLGUMLnGqJMWkr6R0o,https://api.spotify.com/v1/tracks/3Z27OLGUMLnGqJMWkr6R0o,https://api.spotify.com/v1/audio-analysis/3Z27OLGUMLnGqJMWkr6R0o,152635,4,Single Again (Remix)
5206,0.431,0.482,6,-7.843,0,0.0308,0.00137,0.441,0.238,0.123,128.045,audio_features,1nbZgajaqXmZQG24vl9u5d,spotify:track:1nbZgajaqXmZQG24vl9u5d,https://api.spotify.com/v1/tracks/1nbZgajaqXmZQG24vl9u5d,https://api.spotify.com/v1/audio-analysis/1nbZgajaqXmZQG24vl9u5d,271960,3,Sister Sue
5207,0.244,0.583,9,-11.303,0,0.0471,0.853,0.985,0.0946,0.275,135.178,audio_features,3woumOhuHxPEFsmGYqRLgA,spotify:track:3woumOhuHxPEFsmGYqRLgA,https://api.spotify.com/v1/tracks/3woumOhuHxPEFsmGYqRLgA,https://api.spotify.com/v1/audio-analysis/3woumOhuHxPEFsmGYqRLgA,117040,4,Let Men Burn Stars
5208,0.777,0.533,8,-8.237,1,0.158,0.644,0.0,0.0894,0.455,89.976,audio_features,19Cgt2V8PbgyJ4tmTASgic,spotify:track:19Cgt2V8PbgyJ4tmTASgic,https://api.spotify.com/v1/tracks/19Cgt2V8PbgyJ4tmTASgic,https://api.spotify.com/v1/audio-analysis/19Cgt2V8PbgyJ4tmTASgic,178502,4,Mathilda
5209,0.462,0.32,9,-11.196,1,0.0298,0.0119,0.000251,0.0967,0.566,129.369,audio_features,5HU3KDpJqqqmV9AWoBHToc,spotify:track:5HU3KDpJqqqmV9AWoBHToc,https://api.spotify.com/v1/tracks/5HU3KDpJqqqmV9AWoBHToc,https://api.spotify.com/v1/audio-analysis/5HU3KDpJqqqmV9AWoBHToc,219467,4,I Am A Pilgrim
5210,0.702,0.779,1,-7.242,1,0.291,0.0205,0.0,0.119,0.722,93.141,audio_features,7I5wt7kWS0w2wANikUqb7J,spotify:track:7I5wt7kWS0w2wANikUqb7J,https://api.spotify.com/v1/tracks/7I5wt7kWS0w2wANikUqb7J,https://api.spotify.com/v1/audio-analysis/7I5wt7kWS0w2wANikUqb7J,246480,4,Ine Mono Ekloges
5211,0.722,0.84,10,-3.24,0,0.0785,0.42,0.0,0.112,0.851,150.108,audio_features,3Uq45ipGutypFPmETfaoaH,spotify:track:3Uq45ipGutypFPmETfaoaH,https://api.spotify.com/v1/tracks/3Uq45ipGutypFPmETfaoaH,https://api.spotify.com/v1/audio-analysis/3Uq45ipGutypFPmETfaoaH,187246,4,DJ's & MC's
5212,0.388,0.888,11,-6.929,1,0.0745,0.00455,7.84e-05,0.0975,0.528,130.102,audio_features,2Lb7mXegBW3WJEOict7Q47,spotify:track:2Lb7mXegBW3WJEOict7Q47,https://api.spotify.com/v1/tracks/2Lb7mXegBW3WJEOict7Q47,https://api.spotify.com/v1/audio-analysis/2Lb7mXegBW3WJEOict7Q47,310544,4,Monopoly On Sorrow
5213,0.685,0.782,2,-5.035,1,0.213,0.295,7.27e-05,0.117,0.565,175.916,audio_features,5x5kN5Qx1zptllSZV42jfh,spotify:track:5x5kN5Qx1zptllSZV42jfh,https://api.spotify.com/v1/tracks/5x5kN5Qx1zptllSZV42jfh,https://api.spotify.com/v1/audio-analysis/5x5kN5Qx1zptllSZV42jfh,235000,4,Te Necesito
5214,0.422,0.264,8,-7.064,1,0.0322,0.922,0.0,0.132,0.331,119.93,audio_features,3U4isOIWM3VvDubwSI3y7a,spotify:track:3U4isOIWM3VvDubwSI3y7a,https://api.spotify.com/v1/tracks/3U4isOIWM3VvDubwSI3y7a,https://api.spotify.com/v1/audio-analysis/3U4isOIWM3VvDubwSI3y7a,269560,4,All In
5215,0.21,0.0621,0,-16.783,1,0.044,0.979,0.00214,0.103,0.121,138.377,audio_features,1K06PKNc8pM0qEPtcSliUB,spotify:track:1K06PKNc8pM0qEPtcSliUB,https://api.spotify.com/v1/tracks/1K06PKNc8pM0qEPtcSliUB,https://api.spotify.com/v1/audio-analysis/1K06PKNc8pM0qEPtcSliUB,356120,4,Das Guru
5216,0.555,0.536,9,-7.282,1,0.259,0.595,0.000705,0.0846,0.586,168.83,audio_features,0y3MiV737yG72761i7rjXE,spotify:track:0y3MiV737yG72761i7rjXE,https://api.spotify.com/v1/tracks/0y3MiV737yG72761i7rjXE,https://api.spotify.com/v1/audio-analysis/0y3MiV737yG72761i7rjXE,338480,4,Ohe Nene
5217,0.46,0.638,6,-3.71,0,0.0304,0.143,0.0,0.112,0.0995,125.034,audio_features,33mPPtaU0lUwRq3dr27xws,spotify:track:33mPPtaU0lUwRq3dr27xws,https://api.spotify.com/v1/tracks/33mPPtaU0lUwRq3dr27xws,https://api.spotify.com/v1/audio-analysis/33mPPtaU0lUwRq3dr27xws,254227,4,Bury Your Head (Acoustic)
5218,0.708,0.681,3,-10.124,0,0.0286,0.658,0.000855,0.0602,0.899,117.958,audio_features,5tRUaJEc3vwFxvfyE6yvuk,spotify:track:5tRUaJEc3vwFxvfyE6yvuk,https://api.spotify.com/v1/tracks/5tRUaJEc3vwFxvfyE6yvuk,https://api.spotify.com/v1/audio-analysis/5tRUaJEc3vwFxvfyE6yvuk,280467,4,Ouragan
5219,0.623,0.725,8,-7.175,0,0.37,0.336,0.0,0.178,0.683,160.303,audio_features,0A3Ftl6oRRjNkMMq1HHKhj,spotify:track:0A3Ftl6oRRjNkMMq1HHKhj,https://api.spotify.com/v1/tracks/0A3Ftl6oRRjNkMMq1HHKhj,https://api.spotify.com/v1/audio-analysis/0A3Ftl6oRRjNkMMq1HHKhj,145613,4,Step Up
5220,0.453,0.359,3,-13.019,1,0.0365,0.216,0.000165,0.0652,0.317,135.475,audio_features,1g6OesizjUklb5slzZTLrY,spotify:track:1g6OesizjUklb5slzZTLrY,https://api.spotify.com/v1/tracks/1g6OesizjUklb5slzZTLrY,https://api.spotify.com/v1/audio-analysis/1g6OesizjUklb5slzZTLrY,235640,4,I'll See You Sunday
5221,0.75,0.771,11,-5.623,1,0.21,0.0287,0.0,0.109,0.822,83.064,audio_features,4gdQ8QShlC3toP9Mkc8DwB,spotify:track:4gdQ8QShlC3toP9Mkc8DwB,https://api.spotify.com/v1/tracks/4gdQ8QShlC3toP9Mkc8DwB,https://api.spotify.com/v1/audio-analysis/4gdQ8QShlC3toP9Mkc8DwB,204707,4,Come Home With Me
5222,0.273,0.282,8,-17.855,1,0.0391,0.648,0.000108,0.915,0.465,104.199,audio_features,6gcWu0UJ5D0N9Z4tHHSd88,spotify:track:6gcWu0UJ5D0N9Z4tHHSd88,https://api.spotify.com/v1/tracks/6gcWu0UJ5D0N9Z4tHHSd88,https://api.spotify.com/v1/audio-analysis/6gcWu0UJ5D0N9Z4tHHSd88,212600,4,Pianolude
5223,0.902,0.453,1,-7.312,1,0.168,0.563,0.0,0.365,0.674,138.052,audio_features,0ko2X3N8kkhMYiatrm9yGr,spotify:track:0ko2X3N8kkhMYiatrm9yGr,https://api.spotify.com/v1/tracks/0ko2X3N8kkhMYiatrm9yGr,https://api.spotify.com/v1/audio-analysis/0ko2X3N8kkhMYiatrm9yGr,245560,4,Rudeboy Shuffling
5224,0.766,0.847,6,-3.795,1,0.0616,0.0554,0.0,0.0361,0.853,105.006,audio_features,4PqIj0WOfPAq4QAvisjgpd,spotify:track:4PqIj0WOfPAq4QAvisjgpd,https://api.spotify.com/v1/tracks/4PqIj0WOfPAq4QAvisjgpd,https://api.spotify.com/v1/audio-analysis/4PqIj0WOfPAq4QAvisjgpd,214280,4,You'll Never Know
5225,0.786,0.851,4,-5.578,0,0.0615,0.169,0.893,0.084,0.489,125.992,audio_features,5pedhtLMuB9B9akY6ILf2F,spotify:track:5pedhtLMuB9B9akY6ILf2F,https://api.spotify.com/v1/tracks/5pedhtLMuB9B9akY6ILf2F,https://api.spotify.com/v1/audio-analysis/5pedhtLMuB9B9akY6ILf2F,589907,3,Who Killed Sparky?
5226,0.704,0.277,1,-16.75,1,0.0968,0.16,0.35,0.279,0.363,145.998,audio_features,0uJwuVcQxKJYDr6Jltdxnk,spotify:track:0uJwuVcQxKJYDr6Jltdxnk,https://api.spotify.com/v1/tracks/0uJwuVcQxKJYDr6Jltdxnk,https://api.spotify.com/v1/audio-analysis/0uJwuVcQxKJYDr6Jltdxnk,347120,4,Punisher (Loefah's SE25 Remix)
5227,0.607,0.536,10,-7.306,1,0.0305,0.386,0.0,0.102,0.434,147.986,audio_features,1DA7FEKgQeyRPtU44L5DOf,spotify:track:1DA7FEKgQeyRPtU44L5DOf,https://api.spotify.com/v1/tracks/1DA7FEKgQeyRPtU44L5DOf,https://api.spotify.com/v1/audio-analysis/1DA7FEKgQeyRPtU44L5DOf,226200,4,Release
5228,0.741,0.66,1,-5.807,1,0.0489,0.361,0.000181,0.0409,0.965,141.225,audio_features,309M0MPexbrLYbGpqKstYa,spotify:track:309M0MPexbrLYbGpqKstYa,https://api.spotify.com/v1/tracks/309M0MPexbrLYbGpqKstYa,https://api.spotify.com/v1/audio-analysis/309M0MPexbrLYbGpqKstYa,256333,4,Amor Bonito
5229,0.387,0.287,5,-16.893,1,0.0353,0.905,0.00126,0.729,0.193,82.729,audio_features,7uXiTJnmnn0anD6lZP20f7,spotify:track:7uXiTJnmnn0anD6lZP20f7,https://api.spotify.com/v1/tracks/7uXiTJnmnn0anD6lZP20f7,https://api.spotify.com/v1/audio-analysis/7uXiTJnmnn0anD6lZP20f7,358494,4,Último Desejo
5230,0.652,0.557,1,-5.714,0,0.0318,0.74,0.0,0.124,0.483,150.073,audio_features,2qxmye6gAegTMjLKEBoR3d,spotify:track:2qxmye6gAegTMjLKEBoR3d,https://api.spotify.com/v1/tracks/2qxmye6gAegTMjLKEBoR3d,https://api.spotify.com/v1/audio-analysis/2qxmye6gAegTMjLKEBoR3d,169354,4,Let Me
5231,0.766,0.606,9,-6.064,1,0.456,0.00266,0.0,0.166,0.352,160.223,audio_features,3wGXyJGsCf1myH5MooQIqE,spotify:track:3wGXyJGsCf1myH5MooQIqE,https://api.spotify.com/v1/tracks/3wGXyJGsCf1myH5MooQIqE,https://api.spotify.com/v1/audio-analysis/3wGXyJGsCf1myH5MooQIqE,140000,4,The Race
5232,0.429,0.938,4,-5.351,0,0.113,0.49,0.335,0.25,0.118,176.068,audio_features,75Gaa5OMIopY5c5nFfoGbj,spotify:track:75Gaa5OMIopY5c5nFfoGbj,https://api.spotify.com/v1/tracks/75Gaa5OMIopY5c5nFfoGbj,https://api.spotify.com/v1/audio-analysis/75Gaa5OMIopY5c5nFfoGbj,297653,4,Ten Cities Is Not A European Tour
5233,0.772,0.486,9,-6.225,0,0.0512,0.633,1.3e-06,0.0841,0.664,95.026,audio_features,6qlZYqtkln4o3MAL7xzPbu,spotify:track:6qlZYqtkln4o3MAL7xzPbu,https://api.spotify.com/v1/tracks/6qlZYqtkln4o3MAL7xzPbu,https://api.spotify.com/v1/audio-analysis/6qlZYqtkln4o3MAL7xzPbu,229920,4,Le type d'en face
5234,0.387,0.759,2,-4.256,1,0.0689,0.163,0.0,0.15,0.623,145.984,audio_features,0NMd3u8g96mtXCf61sWLQe,spotify:track:0NMd3u8g96mtXCf61sWLQe,https://api.spotify.com/v1/tracks/0NMd3u8g96mtXCf61sWLQe,https://api.spotify.com/v1/audio-analysis/0NMd3u8g96mtXCf61sWLQe,189597,3,Un Cachito De Ti
5235,0.799,0.373,7,-8.999,1,0.0558,0.259,0.0,0.166,0.534,98.035,audio_features,5zxwumO0laRosoeOvbVSvc,spotify:track:5zxwumO0laRosoeOvbVSvc,https://api.spotify.com/v1/tracks/5zxwumO0laRosoeOvbVSvc,https://api.spotify.com/v1/audio-analysis/5zxwumO0laRosoeOvbVSvc,182907,4,Blue Skies
5236,0.522,0.413,4,-12.395,1,0.0414,0.516,0.0,0.145,0.623,157.889,audio_features,4TnE51kao0DnWcqH6735bC,spotify:track:4TnE51kao0DnWcqH6735bC,https://api.spotify.com/v1/tracks/4TnE51kao0DnWcqH6735bC,https://api.spotify.com/v1/audio-analysis/4TnE51kao0DnWcqH6735bC,138853,4,Samba De Una Nota So´
5237,0.373,0.457,5,-12.687,1,0.0358,0.749,0.00458,0.109,0.498,144.219,audio_features,2E4Wnz20qyYPUzRyZoOUZq,spotify:track:2E4Wnz20qyYPUzRyZoOUZq,https://api.spotify.com/v1/tracks/2E4Wnz20qyYPUzRyZoOUZq,https://api.spotify.com/v1/audio-analysis/2E4Wnz20qyYPUzRyZoOUZq,253760,4,What Should Be Done
5238,0.548,0.817,2,-2.59,1,0.0345,0.268,4.31e-06,0.296,0.755,145.884,audio_features,1Ym71MFOd6Z0BvGyAIH0yy,spotify:track:1Ym71MFOd6Z0BvGyAIH0yy,https://api.spotify.com/v1/tracks/1Ym71MFOd6Z0BvGyAIH0yy,https://api.spotify.com/v1/audio-analysis/1Ym71MFOd6Z0BvGyAIH0yy,232973,4,Military Man
5239,0.479,0.593,11,-6.629,0,0.0502,0.635,2.61e-06,0.216,0.805,86.092,audio_features,4VTb5wB46sZDsfL8XgroGt,spotify:track:4VTb5wB46sZDsfL8XgroGt,https://api.spotify.com/v1/tracks/4VTb5wB46sZDsfL8XgroGt,https://api.spotify.com/v1/audio-analysis/4VTb5wB46sZDsfL8XgroGt,414267,4,Gitana
5240,0.513,0.825,1,-7.929,0,0.0576,0.277,0.0,0.089,0.825,161.102,audio_features,4cLbn1OTWO0Y9QLyJ3cxgD,spotify:track:4cLbn1OTWO0Y9QLyJ3cxgD,https://api.spotify.com/v1/tracks/4cLbn1OTWO0Y9QLyJ3cxgD,https://api.spotify.com/v1/audio-analysis/4cLbn1OTWO0Y9QLyJ3cxgD,205347,4,Breaking Down The Walls Of Heartache
5241,0.554,0.186,1,-15.846,1,0.0379,0.909,0.00144,0.11,0.2,81.181,audio_features,7DH5dXVuQaqcKf9oTy9oUN,spotify:track:7DH5dXVuQaqcKf9oTy9oUN,https://api.spotify.com/v1/tracks/7DH5dXVuQaqcKf9oTy9oUN,https://api.spotify.com/v1/audio-analysis/7DH5dXVuQaqcKf9oTy9oUN,138640,3,He'll Have To Go
5242,0.502,0.478,9,-9.534,1,0.0358,0.513,0.0595,0.339,0.688,121.946,audio_features,1mc52R1XorkoNxtQX6Y7ZH,spotify:track:1mc52R1XorkoNxtQX6Y7ZH,https://api.spotify.com/v1/tracks/1mc52R1XorkoNxtQX6Y7ZH,https://api.spotify.com/v1/audio-analysis/1mc52R1XorkoNxtQX6Y7ZH,241400,4,In The Valley Of The Moon
5243,0.808,0.304,8,-7.629,1,0.0609,0.822,0.0,0.113,0.51,137.796,audio_features,482FSFSNKIekver2drxHdv,spotify:track:482FSFSNKIekver2drxHdv,https://api.spotify.com/v1/tracks/482FSFSNKIekver2drxHdv,https://api.spotify.com/v1/audio-analysis/482FSFSNKIekver2drxHdv,164587,4,Baby Is Blue
5244,0.785,0.357,6,-12.766,1,0.0322,0.463,0.11,0.119,0.862,106.725,audio_features,73nvliCmPwWytJ8GeJcYVV,spotify:track:73nvliCmPwWytJ8GeJcYVV,https://api.spotify.com/v1/tracks/73nvliCmPwWytJ8GeJcYVV,https://api.spotify.com/v1/audio-analysis/73nvliCmPwWytJ8GeJcYVV,280520,4,18 Carat Garbage
5245,0.306,0.722,0,-5.963,1,0.034,0.0519,0.0,0.117,0.41,174.732,audio_features,4rcHWl68ai6KvpXlc8vbnE,spotify:track:4rcHWl68ai6KvpXlc8vbnE,https://api.spotify.com/v1/tracks/4rcHWl68ai6KvpXlc8vbnE,https://api.spotify.com/v1/audio-analysis/4rcHWl68ai6KvpXlc8vbnE,200293,4,Loving You
5246,0.445,0.717,7,-6.432,1,0.0321,0.0939,0.0859,0.635,0.767,135.894,audio_features,09U08wgUg5akPwH7wDM80a,spotify:track:09U08wgUg5akPwH7wDM80a,https://api.spotify.com/v1/tracks/09U08wgUg5akPwH7wDM80a,https://api.spotify.com/v1/audio-analysis/09U08wgUg5akPwH7wDM80a,386493,3,"Born In Louisiana [with Clarence ""Gatemouth"" Brown] [Live]"
5247,0.478,0.529,1,-5.164,1,0.0265,0.111,2.17e-06,0.109,0.294,139.802,audio_features,4MSnF5Ajr8P0LqC4Zd66DH,spotify:track:4MSnF5Ajr8P0LqC4Zd66DH,https://api.spotify.com/v1/tracks/4MSnF5Ajr8P0LqC4Zd66DH,https://api.spotify.com/v1/audio-analysis/4MSnF5Ajr8P0LqC4Zd66DH,247800,4,Make Me Believe
5248,0.411,0.307,2,-11.027,0,0.0349,0.954,0.00224,0.0629,0.502,84.642,audio_features,5cyvEElQQJIuXpowATHKyO,spotify:track:5cyvEElQQJIuXpowATHKyO,https://api.spotify.com/v1/tracks/5cyvEElQQJIuXpowATHKyO,https://api.spotify.com/v1/audio-analysis/5cyvEElQQJIuXpowATHKyO,282533,4,Naval War
5249,0.838,0.492,1,-5.69,0,0.038,0.251,0.0,0.262,0.895,115.092,audio_features,2pJZ1v8HezrAoZ0Fhzby92,spotify:track:2pJZ1v8HezrAoZ0Fhzby92,https://api.spotify.com/v1/tracks/2pJZ1v8HezrAoZ0Fhzby92,https://api.spotify.com/v1/audio-analysis/2pJZ1v8HezrAoZ0Fhzby92,237333,4,What Do I Know
5250,0.48,0.889,5,-4.542,0,0.23,0.334,0.0,0.392,0.887,189.163,audio_features,2mACzgIlPBYdzAucENb7vX,spotify:track:2mACzgIlPBYdzAucENb7vX,https://api.spotify.com/v1/tracks/2mACzgIlPBYdzAucENb7vX,https://api.spotify.com/v1/audio-analysis/2mACzgIlPBYdzAucENb7vX,249360,4,Free (Album Version)
5251,0.566,0.307,9,-5.421,1,0.0463,0.323,0.0,0.133,0.478,141.802,audio_features,0uGXjHru9k3Euvc8lTuwh3,spotify:track:0uGXjHru9k3Euvc8lTuwh3,https://api.spotify.com/v1/tracks/0uGXjHru9k3Euvc8lTuwh3,https://api.spotify.com/v1/audio-analysis/0uGXjHru9k3Euvc8lTuwh3,242360,3,What Is Light? Where Is Laughter? (Acoustic Version)
5252,0.485,0.495,2,-7.619,0,0.037,0.579,2.63e-05,0.0857,0.376,149.657,audio_features,1rOXSzrv5au07KaEltvszu,spotify:track:1rOXSzrv5au07KaEltvszu,https://api.spotify.com/v1/tracks/1rOXSzrv5au07KaEltvszu,https://api.spotify.com/v1/audio-analysis/1rOXSzrv5au07KaEltvszu,227240,4,Fallen (Album Version)
5253,0.553,0.837,4,-4.109,1,0.0316,0.699,0.178,0.106,0.792,206.195,audio_features,5asYTGVpP1MkwMoD0FzUMA,spotify:track:5asYTGVpP1MkwMoD0FzUMA,https://api.spotify.com/v1/tracks/5asYTGVpP1MkwMoD0FzUMA,https://api.spotify.com/v1/audio-analysis/5asYTGVpP1MkwMoD0FzUMA,268700,4,The Burden (Album Version)
5254,0.23,0.977,8,-7.662,1,0.0536,0.000453,0.895,0.451,0.478,90.209,audio_features,3RqsaoQpAmsMhcR12fbqMR,spotify:track:3RqsaoQpAmsMhcR12fbqMR,https://api.spotify.com/v1/tracks/3RqsaoQpAmsMhcR12fbqMR,https://api.spotify.com/v1/audio-analysis/3RqsaoQpAmsMhcR12fbqMR,210667,4,No City - Instrumental
5255,0.573,0.587,6,-7.522,1,0.0285,0.513,0.0,0.186,0.455,95.83,audio_features,4XU430KsuuN6N1FsMEoKHB,spotify:track:4XU430KsuuN6N1FsMEoKHB,https://api.spotify.com/v1/tracks/4XU430KsuuN6N1FsMEoKHB,https://api.spotify.com/v1/audio-analysis/4XU430KsuuN6N1FsMEoKHB,326133,4,Some Enchanted Evening
5256,0.685,0.501,1,-9.421,0,0.0257,0.147,0.0,0.0993,0.389,133.991,audio_features,7qgBhYi9LPGnqMAFK6xwFy,spotify:track:7qgBhYi9LPGnqMAFK6xwFy,https://api.spotify.com/v1/tracks/7qgBhYi9LPGnqMAFK6xwFy,https://api.spotify.com/v1/audio-analysis/7qgBhYi9LPGnqMAFK6xwFy,235373,4,Everytime It Rains
5257,0.668,0.621,1,-7.108,1,0.0664,0.27,0.0,0.125,0.517,136.034,audio_features,6N4bifNtBKSSDmIL3qZRh8,spotify:track:6N4bifNtBKSSDmIL3qZRh8,https://api.spotify.com/v1/tracks/6N4bifNtBKSSDmIL3qZRh8,https://api.spotify.com/v1/audio-analysis/6N4bifNtBKSSDmIL3qZRh8,276613,4,Away From The Sky
